Address,bACE,wbACE
0x9deBADcAAE4820092c8Ff7DC741C9ec7D9E95027,0,0
0xE377a71e4564F250222eA0C03D9DEab3448D0090,527.9107489159704,0
0xa66f37e56274a38e054a1A6F1D6EC39EA9Ba93eB,0,0
0xDf06A761D286C0ae835173236E1f12f1379E4977,0,0
0x3D75B3f53903b8E528b95E0B21dEDdB31DF37305,147.81670879642047,0
0xbf847a3f9582548f18b465de53c0AEaD0aa60dcb,0,0
0x0804fe007DCe1E12D87E72Bd68E84e626028c1F3,0,0
0x0E5e3EE1d580D3b5aAFf5D430B2Ca6c93684D575,2012.8405610396312,41028.95589993952
0x9533F1Dd646D95477E4eF5C9AA79b6b989Ac813c,0,0
0xe1e74A529731e7A30d3d59b4eF4fA2D39150E384,0,0
0xfE11F1567d1F6C12a1106b7860Cf909e62B48583,0.4411227336993571,0
0x1093A7394Afb514646Bb4866a414df304c39945e,0,0
0x13ED013F003E696E0ed79805798E17c1Ce22A756,1.0590651295092743,0
0xbEE7D5520426d581b663d725b4a61df1f5144b8F,0,0
0x4CE148892fDD9c08a0227b707f24416B0e6E40Bc,0,0
0x7929cDD05469227441CfE29AEFF234653361b2Fe,0.24206365530987056,0
0xFD5fE298cD5255BE0203B73A0C917B6736A27c06,0,0
0xc4CFaa484cdf97A5CF6Ed1a518F4083F96e213a8,0.002012623927785297,0
0x5fD4a9c4143AAa37FF62FA14B5877207e95400D5,164.08886215256112,0
0x39F60b349ff277F8f3098aa52720fd2817E9415d,0.007529282414374339,0
0xd6D662c50fc1e797e488F320c90e563B5017C5bC,0,0
0xde0874b36c682edEA2283FeF925C7587733b5Df3,0,193.7499347186103
0x2b2271a3e2AD3C04B027F6F79Cf412DF7a5D62E2,426.80324719223756,0
0x4D21A7Cc8077698033CdDaCd51259D5a2Cf0EAa4,74006.41218497859,0
0xB6ddD72505bcADbb8C75fb7a466f011625291725,0.597660672783117,0
0xBEd12aF85135C0C48d9aAA7260D15f1dE5E2fC74,2.1181302590185487,0
0xA10D64Dcf92270aCf2712a2D772bDb60e67beB31,0,0
0x0d37de42fEa9D83987D01BA00Db7026bB316A4f4,0,0
0x732b375776d7B39215C85D1869b1E3C998425cd1,15.885976942639115,0
0xf8992A1f4e302460Bd49a1646Ee315D810235212,0,0
0xA73eE74bD95061E60907ea72a5A1d428C4f56680,28.545475158234684,0
0x3b609939B50d10Cf822274C62Daa9c6053ce0F74,1.6743819697541629,0
0xd7d8B2065aA5837DAFF31D41cE626D52E349B602,0,0
0x5Ee382bd91D534C880cdD8197274d9662EFa66aE,6.585066063252469,0
0x9646b00f003132EA2fFFa9Ae78E3B29a5c92674a,0.3713733710659657,0.2254802070727014
0x489D717727B0974003928fe0885e30425C9A86fE,34.94892006561004,0
0x68459d1A7d888b95B518f5764740409E1a3d735f,3346.000527437813,0
0x87079EF18C46389f93a7e736366Ef0496E86D4ec,0,35.45171542638049
0xe0765C3896CE10CCFF87d953C2c9988EA97e7DB0,0,34.27326505209638
0x49c13504E0Ad224d8263D14339c7bc9c60110fd5,0,34.46967344781039
0x9DD3e0e6e439A6f822c32C0F60f39CDDFaC94Aeb,0,34.46967344781039
0x123f0d40174Ab9ca1931e2277E1C46bAbBDd8d04,0.024045178148547314,0
0x951961424f526F0c6c33691A007F0724e29e869d,10.043964004391162,0
0x5785b315B4C6B13871c291AC1cAd90bc93f23831,14.239646948932396,0
0x26aF02e0e7bcb9BfcE969394ddEBb0e04bAba267,0,0
0xac8418a31e1Cfa894C0d6A6A75C23Fad48A7cB36,0,36.31007184325944
0x20708936b4189d8B017A2b567A104F71c915FFF9,17.986892626665163,0
0x095cC0C0e38a104A7d0af5d39b2F227235677DA4,0,0
0x966F7012eBf9e6d640B6e79681F2e15d95c13ddA,17.986892626665163,0
0x9B2cd4899bC896d4906F59c1922E328ce9F33E54,600.3773775382549,0
0xC10F06E4288FEC848694f55aB72ABc45991eac84,431.51659392544633,0
0x046bFE85E403559980311bE462D38797778B6E25,2.116105014901784,0
0x57059BB3b9319F6fF9D9dF49c913f49F64Febd71,1238.486947970041,0
0xB9e6e430766782473bBbe30273C2725452D1227B,2.1034626996306534,0
0x390F4b7D45680E90b639CF68fA774Dfb537E814e,2.116105014901784,0
0xA00D9371C33dB847898BDf8dAadE3b23e36b49aF,39.147942775683006,0
0xcca1b76e4fc50B9935DB5e071F346d4d1f6b4b7E,2.116105014901784,0
0xC12BeD0b8A38Aeb93A34b923eb2b486D402Ef62F,2.539326017882141,0
0x28184b3c8ddFE4Af21F2cB7d69b05D6FCaE30654,2.539326017882141,0
0x030792bcf6f534C358Fdf743399A9Da43ed3775f,0.6635759700361703,0
